Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,OverallSatisfaction,CareerProgressionRatio,YearsWithoutPromotion,AnnualSalary,SalaryHikeImpact,WorkLoadIndex,BusinessTravel_Encoded,Department_Encoded,Education_Encoded,EducationField_Encoded,EnvironmentSatisfaction_Encoded,Gender_Encoded,JobInvolvement_Encoded,JobRole_Encoded,JobSatisfaction_Encoded,MaritalStatus_Encoded,OverTime_Encoded,PerformanceRating_Encoded,RelationshipSatisfaction_Encoded,WorkLifeBalance_Encoded
46,0,Travel_Rarely,1003,Research & Development,8,Master,Life Sciences,Very High,Female,74,Medium,2,Research Scientist,Low,Divorced,4615,21029,8,Yes,23,Outstanding,Low,3,19,2,Better,16,13,1,7,2.25,0.11764705882352941,12,55380,106145,4,2,1,4,1,3,0,2,6,1,0,1,1,1,2
51,1,Travel_Rarely,1323,Research & Development,4,Master,Life Sciences,Low,Male,34,High,1,Research Scientist,High,Married,2461,10332,9,Yes,12,Excellent,High,3,18,2,Best,10,0,2,7,2.75,0.2727272727272727,-2,29532,29532,6,2,1,4,1,1,1,0,6,0,1,1,0,0,1
28,1,Non-Travel,1366,Research & Development,24,College,Technical Degree,Medium,Male,72,Medium,3,Healthcare Representative,Low,Single,8722,12355,1,No,12,Excellent,Low,0,10,2,Good,10,7,1,9,1.5,0.18181818181818182,6,104664,104664,2,0,1,2,5,2,1,2,0,1,2,0,0,1,3
26,0,Travel_Rarely,192,Research & Development,1,College,Medical,Low,Male,59,Medium,1,Laboratory Technician,Low,Married,3955,11141,1,No,16,Excellent,Low,2,6,2,Better,5,3,1,3,1.5,0.3333333333333333,2,47460,63280,2,2,1,2,3,1,1,2,2,1,1,0,0,1,2
30,0,Travel_Rarely,1176,Research & Development,20,Bachelor,Other,High,Male,85,High,2,Manufacturing Director,Low,Married,9957,9096,0,No,15,Excellent,High,1,7,1,Good,6,2,0,2,2.25,0.14285714285714285,2,119484,149355,3,2,1,0,4,0,1,0,4,1,1,0,0,0,3
41,0,Travel_Rarely,509,Research & Development,7,College,Technical Degree,Medium,Female,43,Very High,1,Research Scientist,High,Married,3376,18863,1,No,13,Excellent,High,0,10,3,Better,10,6,0,8,2.75,0.09090909090909091,6,40512,43888,4,2,1,2,5,2,0,3,6,0,1,0,0,0,2
38,0,Travel_Rarely,330,Research & Development,17,Below College,Life Sciences,High,Female,65,Medium,3,Healthcare Representative,High,Married,8823,24608,0,No,18,Excellent,Low,1,20,4,Good,19,9,1,9,2.25,0.1,8,105876,158814,2,2,1,1,1,0,0,2,0,0,1,0,0,1,3
40,0,Travel_Rarely,1492,Research & Development,20,Master,Technical Degree,Low,Male,61,High,3,Healthcare Representative,Very High,Married,10322,26542,4,No,20,Outstanding,Very High,1,14,6,Better,11,10,11,1,3.0,1.0,-1,123864,206440,3,2,1,4,5,1,1,0,0,3,1,0,1,3,2
27,0,Non-Travel,1277,Research & Development,8,Doctor,Life Sciences,Low,Male,87,Low,1,Laboratory Technician,High,Married,4621,5869,1,No,19,Excellent,Very High,3,3,4,Better,3,2,1,2,2.75,0.5,1,55452,87799,1,0,1,3,1,1,1,1,2,0,1,0,0,3,2
55,0,Travel_Frequently,1091,Research & Development,2,Below College,Life Sciences,Very High,Male,65,High,3,Manufacturing Director,Medium,Married,10976,15813,3,No,18,Excellent,Medium,1,23,4,Better,3,2,1,2,2.75,0.5,1,131712,197568,3,1,1,1,1,3,1,0,4,2,1,0,0,2,2
28,0,Travel_Rarely,857,Research & Development,10,Bachelor,Other,High,Female,59,High,2,Research Scientist,High,Single,3660,7909,3,No,13,Excellent,Very High,0,10,4,Best,8,7,1,7,3.5,0.2222222222222222,6,43920,47580,3,2,1,0,4,0,0,0,6,0,2,0,0,3,1
44,1,Travel_Rarely,1376,Human Resources,1,College,Medical,Medium,Male,91,Medium,3,Human Resources,Low,Married,10482,2326,9,No,14,Excellent,Very High,1,24,1,Better,20,6,3,6,2.5,0.19047619047619047,3,125784,146748,2,2,0,2,3,2,1,2,1,1,1,0,0,3,2
33,0,Travel_Rarely,654,Research & Development,5,Bachelor,Life Sciences,Very High,Male,34,Medium,3,Healthcare Representative,Very High,Divorced,7119,21214,4,No,15,Excellent,High,1,9,2,Better,3,2,1,2,3.5,0.5,1,85428,106785,2,2,1,0,1,3,1,2,0,3,0,0,0,0,2
35,1,Travel_Rarely,1204,Sales,4,Bachelor,Technical Degree,Very High,Male,86,High,3,Sales Executive,Low,Single,9582,10333,0,Yes,22,Outstanding,Low,0,9,2,Better,8,7,4,7,2.25,0.5555555555555556,3,114984,210804,6,2,2,0,5,3,1,0,7,1,2,1,1,1,2
33,1,Travel_Frequently,827,Research & Development,29,Master,Medical,Low,Female,54,Medium,2,Research Scientist,High,Single,4508,3129,1,No,22,Outstanding,Medium,0,14,4,Better,13,7,3,8,2.25,0.2857142857142857,4,54096,99176,2,1,1,4,3,1,0,2,6,0,2,0,1,2,2
28,0,Travel_Rarely,895,Research & Development,15,College,Life Sciences,Low,Male,50,High,1,Laboratory Technician,High,Divorced,2207,22482,1,No,16,Excellent,Very High,1,4,5,Good,4,2,2,2,2.5,0.6,0,26484,35312,3,2,1,2,1,1,1,0,2,0,0,0,0,3,3
34,0,Travel_Frequently,618,Research & Development,3,Below College,Life Sciences,Low,Male,45,High,2,Healthcare Representative,Very High,Single,7756,22266,0,No,17,Excellent,High,0,7,1,Good,6,2,0,4,2.5,0.14285714285714285,2,93072,131852,3,1,1,1,1,1,1,0,0,3,2,0,0,0,3
37,0,Travel_Rarely,309,Sales,10,Master,Life Sciences,Very High,Female,88,Medium,2,Sales Executive,Very High,Divorced,6694,24223,2,Yes,14,Excellent,High,3,8,5,Better,1,0,0,0,3.5,0.5,0,80328,93716,4,2,2,4,1,3,0,2,7,3,0,1,0,0,2
25,1,Travel_Rarely,1219,Research & Development,4,Below College,Technical Degree,Very High,Male,32,High,1,Laboratory Technician,Very High,Married,3691,4605,1,Yes,15,Excellent,Medium,1,7,3,Best,7,7,5,6,3.5,0.75,2,44292,55365,6,2,1,1,5,3,1,0,2,3,1,1,0,2,1
26,1,Travel_Rarely,1330,Research & Development,21,Bachelor,Medical,Low,Male,37,High,1,Laboratory Technician,High,Divorced,2377,19373,1,No,20,Outstanding,High,1,1,0,Good,1,1,0,0,2.25,0.5,1,28524,47540,3,2,1,0,3,1,1,0,2,0,0,0,1,0,3
33,1,Travel_Rarely,1017,Research & Development,25,Bachelor,Medical,Low,Male,55,Medium,1,Research Scientist,Medium,Single,2313,2993,4,Yes,20,Outstanding,Medium,0,5,0,Better,2,2,2,2,2.0,1.0,0,27756,46260,4,2,1,0,3,1,1,2,6,2,2,1,1,2,2
42,0,Travel_Rarely,469,Research & Development,2,College,Medical,Very High,Male,35,High,4,Manager,Low,Married,17665,14399,0,No,17,Excellent,Very High,1,23,3,Better,22,6,13,7,3.0,0.6086956521739131,-7,211980,300305,3,2,1,2,3,3,1,0,3,1,1,0,0,3,2
28,1,Travel_Frequently,1009,Research & Development,1,Bachelor,Medical,Low,Male,45,Medium,1,Laboratory Technician,Medium,Divorced,2596,7160,1,No,15,Excellent,Low,2,1,2,Better,1,0,0,0,1.75,0.5,0,31152,38940,2,1,1,0,3,1,1,2,2,2,0,0,0,1,2
50,1,Travel_Frequently,959,Sales,1,Master,Other,Very High,Male,81,High,2,Sales Executive,High,Single,4728,17251,3,Yes,14,Excellent,Very High,0,5,4,Better,0,0,0,0,3.5,1.0,0,56736,66192,6,1,2,4,4,3,1,0,7,0,2,1,0,3,2
33,0,Travel_Frequently,970,Sales,7,Bachelor,Life Sciences,Very High,Female,30,High,2,Sales Executive,Medium,Married,4302,13401,0,No,17,Excellent,High,1,4,3,Better,3,2,0,2,3.0,0.25,2,51624,73134,3,1,2,0,1,3,0,0,7,2,1,0,0,0,2
34,0,Non-Travel,697,Research & Development,3,Master,Life Sciences,High,Male,40,Medium,1,Research Scientist,Very High,Married,2979,22478,3,No,17,Excellent,Very High,3,6,2,Better,0,0,0,0,3.5,1.0,0,35748,50643,2,0,1,4,1,0,1,2,6,3,1,0,0,3,2
48,0,Non-Travel,1262,Research & Development,1,Master,Medical,Low,Male,35,Very High,4,Manager,Very High,Single,16885,16154,2,No,22,Outstanding,High,0,27,3,Good,5,4,2,1,2.5,0.5,2,202620,371470,4,0,1,4,3,1,1,3,3,3,2,0,1,0,3
45,0,Non-Travel,1050,Sales,9,Master,Life Sciences,Medium,Female,65,Medium,2,Sales Executive,High,Married,5593,17970,1,No,13,Excellent,Very High,1,15,2,Better,15,10,4,12,3.0,0.3125,6,67116,72709,2,0,2,4,1,2,0,2,7,0,1,0,0,3,2
52,0,Travel_Rarely,994,Research & Development,7,Master,Life Sciences,Medium,Male,87,High,3,Healthcare Representative,Medium,Single,10445,15322,7,No,19,Excellent,Very High,0,18,4,Better,8,6,4,0,2.75,0.5555555555555556,2,125340,198455,3,2,1,4,1,2,1,0,0,2,2,0,0,3,2
38,0,Travel_Rarely,770,Sales,10,Master,Marketing,High,Male,73,Medium,3,Sales Executive,High,Divorced,8740,5569,0,Yes,14,Excellent,Medium,2,9,2,Better,8,7,2,7,2.75,0.3333333333333333,5,104880,122360,4,2,2,4,2,0,1,2,7,0,0,1,0,2,2
29,0,Travel_Rarely,1107,Research & Development,28,Master,Life Sciences,High,Female,93,High,1,Research Scientist,Very High,Divorced,2514,26968,4,No,22,Outstanding,Low,1,11,1,Better,7,5,1,7,2.75,0.25,4,30168,55308,3,2,1,4,1,0,0,0,6,3,0,0,1,1,2
28,0,Travel_Rarely,950,Research & Development,3,Bachelor,Medical,Very High,Female,93,High,3,Manufacturing Director,Medium,Divorced,7655,8039,0,No,17,Excellent,Medium,3,10,3,Good,9,7,1,7,2.5,0.2,6,91860,130135,3,2,1,0,3,3,0,0,4,2,0,0,0,2,3
46,0,Travel_Rarely,406,Sales,3,Below College,Marketing,Low,Male,52,High,4,Manager,High,Married,17465,15596,3,No,12,Excellent,Very High,1,23,3,Better,12,9,4,9,2.75,0.38461538461538464,5,209580,209580,3,2,2,1,2,1,1,0,3,0,1,0,0,3,2
38,0,Travel_Rarely,130,Sales,2,College,Marketing,Very High,Male,32,High,3,Sales Executive,Medium,Single,7351,20619,7,No,16,Excellent,High,0,10,2,Better,1,0,0,0,3.0,0.5,0,88212,117616,3,2,2,2,2,3,1,0,7,2,2,0,0,0,2
43,0,Travel_Frequently,1082,Research & Development,27,Bachelor,Life Sciences,High,Female,83,High,3,Manufacturing Director,Low,Married,10820,11535,8,No,11,Excellent,High,1,18,1,Better,8,7,0,1,2.5,0.1111111111111111,7,129840,119020,3,1,1,0,1,0,0,0,4,1,1,0,0,0,2
39,1,Travel_Frequently,203,Research & Development,2,Bachelor,Life Sciences,Low,Male,84,High,4,Healthcare Representative,Very High,Divorced,12169,13547,7,No,11,Excellent,Very High,3,21,4,Better,18,7,11,5,3.0,0.631578947368421,-4,146028,133859,3,1,1,0,1,1,1,0,0,3,0,0,0,3,2
40,0,Travel_Rarely,1308,Research & Development,14,Bachelor,Medical,High,Male,44,Medium,5,Research Director,High,Single,19626,17544,1,No,14,Excellent,Low,0,21,2,Best,20,7,4,9,2.75,0.23809523809523808,3,235512,274764,2,2,1,0,3,0,1,2,5,0,2,0,0,1,1
21,0,Travel_Rarely,984,Research & Development,1,Below College,Technical Degree,Very High,Female,70,Medium,1,Research Scientist,Medium,Single,2070,25326,1,Yes,11,Excellent,High,0,2,6,Best,2,2,2,2,3.25,1.0,0,24840,22770,4,2,1,1,5,3,0,2,6,2,2,1,0,0,1
39,0,Non-Travel,439,Research & Development,9,Bachelor,Life Sciences,High,Male,70,High,2,Laboratory Technician,Medium,Single,6782,8770,9,No,15,Excellent,High,0,9,2,Good,5,4,0,3,2.5,0.16666666666666666,4,81384,101730,3,0,1,0,1,0,1,0,2,2,2,0,0,0,3
36,0,Non-Travel,217,Research & Development,18,Master,Life Sciences,Low,Male,78,High,2,Manufacturing Director,Very High,Single,7779,23238,2,No,20,Outstanding,Low,0,18,0,Better,11,9,0,9,2.25,0.08333333333333333,9,93348,155580,3,0,1,4,1,1,1,0,4,3,2,0,1,1,2
31,0,Travel_Frequently,793,Sales,20,Bachelor,Life Sciences,High,Male,67,Very High,1,Sales Representative,Very High,Married,2791,21981,0,No,12,Excellent,Low,1,3,4,Better,2,2,2,2,2.75,1.0,0,33492,33492,4,1,2,0,1,0,1,3,8,3,1,0,0,1,2
28,0,Travel_Rarely,1451,Research & Development,2,Below College,Life Sciences,Low,Male,67,Medium,1,Research Scientist,Medium,Married,3201,19911,0,No,17,Excellent,Low,0,6,2,Bad,5,3,0,4,1.25,0.16666666666666666,3,38412,54417,2,2,1,1,1,1,1,2,6,2,1,0,0,1,0
35,0,Travel_Frequently,1182,Sales,11,College,Marketing,Very High,Male,54,High,2,Sales Executive,Very High,Divorced,4968,18500,1,No,11,Excellent,Very High,1,5,3,Better,5,2,0,2,3.75,0.16666666666666666,2,59616,54648,3,1,2,2,2,3,1,0,7,3,0,0,0,3,2
49,0,Travel_Rarely,174,Sales,8,Master,Technical Degree,Very High,Male,56,Medium,4,Sales Executive,Medium,Married,13120,11879,6,No,17,Excellent,Medium,1,22,3,Better,9,8,2,3,2.75,0.3,6,157440,223040,2,2,2,4,5,3,1,2,7,2,1,0,0,2,2
34,0,Travel_Frequently,1003,Research & Development,2,College,Life Sciences,Very High,Male,95,High,2,Manufacturing Director,High,Single,4033,15834,2,No,11,Excellent,Very High,0,5,3,Good,3,2,0,2,3.25,0.25,2,48396,44363,3,1,1,2,1,3,1,0,4,0,2,0,0,3,3
29,0,Travel_Frequently,490,Research & Development,10,Bachelor,Life Sciences,Very High,Female,61,High,1,Research Scientist,Medium,Divorced,3291,17940,0,No,14,Excellent,Very High,2,8,2,Good,7,5,1,1,3.0,0.25,4,39492,46074,3,1,1,0,1,3,0,0,6,2,0,0,0,3,3
42,0,Travel_Rarely,188,Research & Development,29,Bachelor,Medical,Medium,Male,56,Low,2,Laboratory Technician,Very High,Single,4272,9558,4,No,19,Excellent,Low,0,16,3,Better,1,0,0,0,2.5,0.5,0,51264,81168,1,2,1,0,3,2,1,1,2,3,2,0,0,1,2
29,0,Travel_Rarely,718,Research & Development,8,Below College,Medical,Medium,Male,79,Medium,2,Manufacturing Director,Very High,Married,5056,17689,1,Yes,15,Excellent,High,1,10,2,Good,10,7,1,2,2.75,0.18181818181818182,6,60672,75840,4,2,1,1,3,2,1,2,4,3,1,1,0,0,3
38,0,Travel_Rarely,433,Human Resources,1,Bachelor,Human Resources,High,Male,37,Very High,1,Human Resources,High,Married,2844,6004,1,No,13,Excellent,Very High,1,7,2,Best,7,6,5,0,3.5,0.75,1,34128,36972,4,2,0,0,0,0,1,3,1,0,1,0,0,3,1
28,0,Travel_Frequently,773,Research & Development,6,Bachelor,Life Sciences,High,Male,39,Medium,1,Research Scientist,High,Divorced,2703,22088,1,Yes,14,Excellent,Very High,1,3,2,Better,3,1,0,2,3.25,0.25,1,32436,37842,4,1,1,0,1,0,1,2,6,0,0,1,0,3,2
18,1,Non-Travel,247,Research & Development,8,Below College,Medical,High,Male,80,High,1,Laboratory Technician,High,Single,1904,13556,1,No,12,Excellent,Very High,0,0,0,Better,0,0,0,0,3.25,1.0,0,22848,22848,3,0,1,1,3,0,1,0,2,0,2,0,0,3,2
33,1,Travel_Rarely,603,Sales,9,Master,Marketing,Low,Female,77,High,2,Sales Executive,Low,Single,8224,18385,0,Yes,17,Excellent,Low,0,6,3,Better,5,2,0,3,1.5,0.16666666666666666,2,98688,139808,6,2,2,4,2,1,0,0,7,1,2,1,0,1,2
41,0,Travel_Rarely,167,Research & Development,12,Master,Life Sciences,Medium,Male,46,High,1,Laboratory Technician,Very High,Married,4766,9051,3,Yes,11,Excellent,Low,1,6,4,Better,1,0,0,0,2.5,0.5,0,57192,52426,6,2,1,4,1,2,1,0,2,3,1,1,0,1,2
31,1,Travel_Frequently,874,Research & Development,15,Bachelor,Medical,High,Male,72,High,1,Laboratory Technician,High,Married,2610,6233,1,No,12,Excellent,High,1,2,5,Good,2,2,2,2,2.75,1.0,0,31320,31320,3,1,1,0,3,0,1,0,2,0,1,0,0,0,3
37,0,Travel_Rarely,367,Research & Development,25,College,Medical,High,Female,52,Medium,2,Healthcare Representative,Very High,Divorced,5731,17171,7,No,13,Excellent,High,2,9,2,Better,6,2,1,3,3.25,0.2857142857142857,1,68772,74503,2,2,1,2,3,0,0,2,0,3,0,0,0,0,2
27,0,Travel_Rarely,199,Research & Development,6,Bachelor,Life Sciences,Very High,Male,55,Medium,1,Research Scientist,High,Married,2539,7950,1,No,13,Excellent,High,1,4,0,Better,4,2,2,2,3.25,0.6,0,30468,33007,2,2,1,0,1,3,1,2,6,0,1,0,0,0,2
34,0,Travel_Rarely,1400,Sales,9,Below College,Life Sciences,Medium,Female,70,High,2,Sales Executive,High,Married,5714,5829,1,No,20,Outstanding,Low,0,6,3,Good,6,5,1,3,2.0,0.2857142857142857,4,68568,114280,3,2,2,1,1,2,0,0,7,0,1,0,1,1,3
35,0,Travel_Rarely,528,Human Resources,8,Master,Technical Degree,High,Male,100,High,1,Human Resources,High,Single,4323,7108,1,No,17,Excellent,Medium,0,6,2,Bad,5,4,1,4,2.25,0.3333333333333333,3,51876,73491,3,2,0,4,5,0,1,0,1,0,2,0,0,2,0
29,1,Travel_Rarely,408,Sales,23,Below College,Life Sciences,Very High,Female,45,Medium,3,Sales Executive,Low,Married,7336,11162,1,No,13,Excellent,Low,1,11,3,Bad,11,8,3,10,1.75,0.3333333333333333,5,88032,95368,2,2,2,1,1,3,0,2,7,1,1,0,0,1,0
40,0,Travel_Frequently,593,Research & Development,9,Master,Medical,Medium,Female,88,High,3,Research Director,High,Single,13499,13782,9,No,17,Excellent,High,0,20,3,Good,18,7,2,13,2.5,0.15789473684210525,5,161988,229483,3,1,1,4,3,2,0,0,5,0,2,0,0,0,3
42,1,Travel_Frequently,481,Sales,12,Bachelor,Life Sciences,High,Male,44,High,4,Sales Executive,Low,Single,13758,2447,0,Yes,12,Excellent,Medium,0,22,2,Good,21,9,13,14,2.0,0.6363636363636364,-4,165096,165096,6,1,2,0,1,0,1,0,7,1,2,1,0,2,3
42,0,Travel_Rarely,647,Sales,4,Master,Marketing,Medium,Male,45,High,2,Sales Executive,Low,Single,5155,2253,7,No,13,Excellent,Very High,0,9,3,Best,6,4,1,5,2.75,0.2857142857142857,3,61860,67015,3,2,2,4,2,2,1,0,7,1,2,0,0,3,1
35,0,Travel_Rarely,982,Research & Development,1,Master,Medical,Very High,Male,58,Medium,1,Laboratory Technician,High,Married,2258,16340,6,No,12,Excellent,Medium,1,10,2,Better,8,0,1,7,3.0,0.2222222222222222,-1,27096,27096,2,2,1,4,3,3,1,2,2,0,1,0,0,2,2
24,0,Travel_Rarely,477,Research & Development,24,Bachelor,Medical,Very High,Male,49,High,1,Laboratory Technician,Medium,Single,3597,6409,8,No,22,Outstanding,Very High,0,6,2,Better,4,3,1,2,3.25,0.4,2,43164,79134,3,2,1,0,3,3,1,0,2,2,2,0,1,3,2
28,1,Travel_Rarely,1485,Research & Development,12,Below College,Life Sciences,High,Female,79,High,1,Laboratory Technician,Very High,Married,2515,22955,1,Yes,11,Excellent,Very High,0,1,4,Good,1,1,0,0,3.25,0.5,1,30180,27665,6,2,1,1,1,0,0,0,2,3,1,1,0,3,3
26,0,Travel_Rarely,1384,Research & Development,3,Master,Medical,Low,Male,82,Very High,1,Laboratory Technician,Very High,Married,4420,13421,1,No,22,Outstanding,Medium,1,8,2,Better,8,7,0,7,2.5,0.1111111111111111,7,53040,97240,4,2,1,4,3,1,1,3,2,3,1,0,1,2,2
30,0,Travel_Rarely,852,Sales,10,Bachelor,Marketing,High,Male,72,Medium,2,Sales Executive,High,Married,6578,2706,1,No,18,Excellent,Low,1,10,3,Better,10,3,1,4,2.5,0.18181818181818182,2,78936,118404,2,2,2,0,2,0,1,2,7,0,1,0,0,1,2
40,0,Travel_Frequently,902,Research & Development,26,College,Medical,High,Female,92,Medium,2,Research Scientist,Very High,Married,4422,21203,3,Yes,13,Excellent,Very High,1,16,3,Bad,1,1,0,0,3.0,0.5,1,53064,57486,4,1,1,2,3,0,0,2,6,3,1,1,0,3,0
35,0,Travel_Rarely,819,Research & Development,2,Bachelor,Life Sciences,High,Male,44,Medium,3,Manufacturing Director,Medium,Divorced,10274,19588,2,No,18,Excellent,Medium,1,15,2,Best,7,7,6,4,2.75,0.875,1,123288,184932,2,2,1,0,1,0,1,2,4,2,0,0,0,2,1
34,0,Travel_Frequently,669,Research & Development,1,Bachelor,Medical,Very High,Male,97,Medium,2,Healthcare Representative,Low,Single,5343,25755,0,No,20,Outstanding,High,0,14,3,Better,13,9,4,9,2.75,0.35714285714285715,5,64116,106860,2,1,1,0,3,3,1,2,0,1,2,0,1,0,2
35,0,Travel_Frequently,636,Research & Development,4,Master,Other,Very High,Male,47,Medium,1,Laboratory Technician,Very High,Married,2376,26537,1,No,13,Excellent,Medium,1,2,2,Best,2,2,2,2,3.5,1.0,0,28512,30888,2,1,1,4,4,3,1,2,2,3,1,0,0,2,1
43,1,Travel_Rarely,1372,Sales,9,Bachelor,Marketing,Low,Female,85,Low,2,Sales Executive,High,Single,5346,9489,8,No,13,Excellent,Medium,0,7,2,Good,4,3,1,3,2.0,0.4,2,64152,69498,1,2,2,0,2,1,0,1,7,0,2,0,0,2,3
32,0,Non-Travel,862,Sales,2,Below College,Life Sciences,High,Female,76,High,1,Sales Representative,Low,Divorced,2827,14947,1,No,12,Excellent,High,3,1,3,Better,1,0,0,0,2.5,0.5,0,33924,33924,3,0,2,1,1,0,0,0,8,1,0,0,0,0,2
56,0,Travel_Rarely,718,Research & Development,4,Master,Technical Degree,Very High,Female,92,High,5,Manager,Low,Divorced,19943,18575,4,No,13,Excellent,Very High,1,28,2,Better,5,2,4,2,3.0,0.8333333333333334,-2,239316,259259,3,2,1,4,5,3,0,0,3,1,0,0,0,3,2
29,0,Travel_Rarely,1401,Research & Development,6,Below College,Medical,Medium,Female,54,High,1,Laboratory Technician,Very High,Married,3131,26342,1,No,13,Excellent,Low,1,10,5,Better,10,8,0,8,2.5,0.09090909090909091,8,37572,40703,3,2,1,1,3,2,0,0,2,3,1,0,0,1,2
19,0,Travel_Rarely,645,Research & Development,9,College,Life Sciences,High,Male,54,High,1,Research Scientist,Low,Single,2552,7172,1,No,25,Outstanding,High,0,1,4,Better,1,1,0,0,2.5,0.5,1,30624,63800,3,2,1,2,1,0,1,0,6,1,2,0,1,0,2
45,0,Travel_Rarely,1457,Research & Development,7,Bachelor,Medical,Low,Female,83,High,1,Research Scientist,High,Married,4477,20100,4,Yes,19,Excellent,High,1,7,2,Good,3,2,0,2,2.25,0.25,2,53724,85063,6,2,1,0,3,1,0,0,6,0,1,1,0,0,3
37,0,Travel_Rarely,977,Research & Development,1,Bachelor,Life Sciences,Very High,Female,56,Medium,2,Manufacturing Director,Very High,Married,6474,9961,1,No,13,Excellent,Medium,1,14,2,Good,14,8,3,11,3.0,0.26666666666666666,5,77688,84162,2,2,1,0,1,3,0,2,4,3,1,0,0,2,3
20,0,Travel_Rarely,805,Research & Development,3,Bachelor,Life Sciences,Low,Male,87,Medium,1,Laboratory Technician,High,Single,3033,12828,1,No,12,Excellent,Low,0,2,2,Good,2,2,1,2,1.75,0.6666666666666666,1,36396,36396,2,2,1,0,1,1,1,2,2,0,2,0,0,1,3
44,1,Travel_Rarely,1097,Research & Development,10,Master,Life Sciences,High,Male,96,High,1,Research Scientist,High,Single,2936,10826,1,Yes,11,Excellent,High,0,6,4,Better,6,4,0,2,3.0,0.14285714285714285,4,35232,32296,6,2,1,4,1,0,1,0,6,0,2,1,0,0,2
53,0,Travel_Rarely,1223,Research & Development,7,College,Medical,Very High,Female,50,High,5,Manager,High,Divorced,18606,18640,3,No,18,Excellent,Medium,1,26,6,Better,7,7,4,7,3.0,0.625,3,223272,334908,3,2,1,2,3,3,0,0,3,0,0,0,0,2,2
29,0,Travel_Rarely,942,Research & Development,15,Below College,Life Sciences,Medium,Female,69,Low,1,Research Scientist,Very High,Married,2168,26933,0,Yes,18,Excellent,Low,1,6,2,Good,5,4,1,3,2.25,0.3333333333333333,3,26016,39024,2,2,1,1,1,2,0,1,6,3,1,1,0,1,3
22,1,Travel_Frequently,1256,Research & Development,3,Master,Life Sciences,High,Male,48,Medium,1,Research Scientist,Very High,Married,2853,4223,0,Yes,11,Excellent,Medium,1,1,5,Better,0,0,0,0,3.0,1.0,0,34236,31383,4,1,1,4,1,0,1,2,6,3,1,1,0,2,2
46,0,Travel_Rarely,1402,Sales,2,Bachelor,Marketing,High,Female,69,High,4,Manager,Low,Married,17048,24097,8,No,23,Outstanding,Low,0,28,2,Better,26,15,15,9,2.0,0.5925925925925926,0,204576,392104,3,2,2,0,2,0,0,0,3,1,1,0,1,1,2
44,0,Non-Travel,111,Research & Development,17,Bachelor,Life Sciences,Very High,Male,74,Low,1,Research Scientist,High,Single,2290,4279,2,No,13,Excellent,Very High,0,6,3,Better,0,0,0,0,3.5,1.0,0,27480,29770,1,0,1,0,1,3,1,1,6,0,2,0,0,3,2
33,0,Travel_Rarely,147,Human Resources,2,Bachelor,Human Resources,Medium,Male,99,High,1,Human Resources,High,Married,3600,8429,1,No,13,Excellent,Very High,1,5,2,Better,5,4,1,4,3.0,0.3333333333333333,3,43200,46800,3,2,0,0,0,2,1,0,1,0,1,0,0,3,2
41,1,Non-Travel,906,Research & Development,5,College,Life Sciences,Low,Male,95,Medium,1,Research Scientist,Low,Divorced,2107,20293,6,No,17,Excellent,Low,1,5,2,Bad,1,0,0,0,1.0,0.5,0,25284,35819,2,0,1,2,1,1,1,2,6,1,0,0,0,1,0
30,0,Travel_Rarely,1329,Sales,29,Master,Life Sciences,High,Male,61,High,2,Sales Executive,Low,Divorced,4115,13192,8,No,19,Excellent,High,3,8,3,Better,4,3,0,3,2.5,0.2,3,49380,78185,3,2,2,4,1,0,1,0,7,1,0,0,0,0,2
40,0,Travel_Frequently,1184,Sales,2,Master,Medical,Medium,Male,62,High,2,Sales Executive,Medium,Married,4327,25440,5,No,12,Excellent,Very High,3,5,2,Better,0,0,0,0,2.75,1.0,0,51924,51924,3,1,2,4,3,2,1,0,7,2,1,0,0,3,2
50,0,Travel_Frequently,1421,Research & Development,2,Bachelor,Medical,Very High,Female,30,High,4,Manager,Low,Married,17856,9490,2,No,22,Outstanding,High,1,32,3,Better,2,2,2,2,2.75,1.0,0,214272,392832,3,1,1,0,3,3,0,0,3,1,1,0,1,0,2
28,0,Travel_Rarely,1179,Research & Development,19,Master,Medical,Very High,Male,78,Medium,1,Laboratory Technician,Low,Married,3196,12449,1,No,12,Excellent,High,3,6,2,Better,6,5,3,3,2.75,0.5714285714285714,2,38352,38352,2,2,1,4,3,3,1,2,2,1,1,0,0,0,2
46,0,Travel_Rarely,1450,Research & Development,15,College,Life Sciences,Very High,Male,52,High,5,Research Director,Medium,Married,19081,10849,5,No,11,Excellent,Low,1,25,2,Better,4,2,0,3,2.5,0.2,2,228972,209891,3,2,1,2,1,3,1,0,5,2,1,0,0,1,2
